taxon_id	species_name	study_role	lineage_group	marker_slots	markers_with_model	eligible_markers	usable_markers	matrix_columns	observed	noncanonical_or_missing_sequence	no_structural_mapping	invalid_native_feature	low_feature_plddt	high_feature_pae	observed_fraction_of_matrix
F304332	Ramicandelaber brevisporus	ingroup	Kickxellomycota	125	0	0	0	49027	0	7288	41739	0	0	0	0.0
F164912	Astathelohania contejeani	ingroup	Microsporidia	125	0	0	0	49027	0	27785	21242	0	0	0	0.0
F70536	Edhazardia aedis	ingroup	Microsporidia	125	6	6	6	49027	1097	35197	12683	1	48	1	0.022375425785791502
F6035	Encephalitozoon cuniculi	ingroup	Microsporidia	125	6	6	6	49027	1432	28411	18887	1	295	1	0.029208395373977604
F174680	Glugoides intestinalis	ingroup	Microsporidia	125	0	0	0	49027	0	33112	15915	0	0	0	0.0
F174688	Gurleya vavrai	ingroup	Microsporidia	125	0	0	0	49027	0	35946	13081	0	0	0	0.0
F1176355	Hamiltosporidium tvaerminnensis	ingroup	Microsporidia	125	8	8	8	49027	1467	34896	12626	4	34	0	0.029922287719011974
F1081669	Hepatospora eriocheir	ingroup	Microsporidia	125	8	7	7	49027	1492	38227	8981	0	327	0	0.03043221082260795
F1300064	Nucleospora cyclopteri	ingroup	Microsporidia	125	0	0	0	49027	0	33167	15860	0	0	0	0.0
F3039483	Ordospora pajunii	ingroup	Microsporidia	125	0	0	0	49027	0	29016	20011	0	0	0	0.0
F291195	Tubulinosema ratisbonensis	ingroup	Microsporidia	125	8	8	8	49027	1631	33956	13227	3	210	0	0.033267383278601584
F6039	Vairimorpha necatrix	ingroup	Microsporidia	125	6	6	6	49027	1120	29092	18609	0	206	0	0.022844555041099803
F103449	Vavraia culicis	ingroup	Microsporidia	125	8	8	8	49027	1514	34209	13107	1	194	2	0.030880943153772412
F82268	Hyaloraphidium curvatum	ingroup	Monoblepharomycota	125	0	0	0	49027	0	1548	47479	0	0	0	0.0
F1123529	Gonapodya prolifera	ingroup	Monoblepharomycota	125	8	8	8	49027	3004	3101	42185	1	735	1	0.06127236012809268
F2725673	Gonapodya sp. JEL0774	ingroup	Monoblepharomycota	125	0	0	0	49027	0	12999	36028	0	0	0	0.0
F1343610	Actinomortierella ambigua	ingroup	Mortierellomycota	125	8	8	8	49027	2570	857	45171	4	420	5	0.05242009504966651
F979620	Dissophora ornata	ingroup	Mortierellomycota	125	0	0	0	49027	0	3270	45757	0	0	0	0.0
F101097	Entomortierella chlamydospora	ingroup	Mortierellomycota	125	8	8	8	49027	1990	2605	44178	2	251	1	0.04058987904623983
F101098	Gamsiella multidivaricata	ingroup	Mortierellomycota	125	0	0	0	49027	0	2519	46508	0	0	0	0.0
F979690	Gryganskiella cystojenkinii	ingroup	Mortierellomycota	125	0	0	0	49027	0	2359	46668	0	0	0	0.0
F1897645	Haplosporangium bisporale	ingroup	Mortierellomycota	125	0	0	0	49027	0	10628	38399	0	0	0	0.0
F604196	Linnemannia exigua	ingroup	Mortierellomycota	125	6	6	6	49027	2271	5710	40548	1	490	7	0.046321414730658615
F64571	Lobosporangium transversale	ingroup	Mortierellomycota	125	6	6	6	49027	1428	1464	45938	1	194	2	0.029126807677402246
F979761	Lunasporangiospora selenospora	ingroup	Mortierellomycota	125	6	6	6	49027	1130	5303	42528	2	64	0	0.02304852428253819
F1440133	Modicella reniformis	ingroup	Mortierellomycota	125	8	7	7	49027	1948	11192	35670	1	216	0	0.039733208232198586
F1343614	Mortierella claussenii	ingroup	Mortierellomycota	125	0	0	0	49027	0	1481	47546	0	0	0	0.0
F64525	Podila minutissima	ingroup	Mortierellomycota	125	6	6	6	49027	1034	3492	44441	3	57	0	0.021090419564729637
F1938954	Bifiguratus adelaidae	ingroup	Mucoromycota	125	8	8	8	49027	1869	11603	35185	0	369	1	0.038121851224835294
F2340872	Endogone sp. FLAS-F59071	ingroup	Mucoromycota	125	0	0	0	49027	0	15057	33970	0	0	0	0.0
F994334	Jimgerdemannia flammicorona	ingroup	Mucoromycota	125	6	5	5	49027	1296	17966	29641	1	123	0	0.026434413690415486
F708070	Mucor velutinosus	ingroup	Mucoromycota	125	6	6	6	49027	2076	1543	45140	0	265	3	0.04234401452260999
F64632	Mycotypha africana	ingroup	Mucoromycota	125	0	0	0	49027	0	1910	47117	0	0	0	0.0
F4837	Phycomyces blakesleeanus	ingroup	Mucoromycota	125	7	7	7	49027	2091	7785	38872	4	271	4	0.042649968384767575
F4840	Rhizomucor pusillus	ingroup	Mucoromycota	125	0	0	0	49027	0	383	48644	0	0	0	0.0
F58291	Rhizopus microsporus	ingroup	Mucoromycota	125	6	6	6	49027	2041	1554	45169	1	258	4	0.04163012217757562
F91625	Umbelopsis isabellina	ingroup	Mucoromycota	125	6	6	6	49027	1723	1485	45593	2	221	3	0.03514390029983479
F64526	Umbelopsis nana	ingroup	Mucoromycota	125	0	0	0	49027	0	2044	46983	0	0	0	0.0
F41833	Umbelopsis ramanniana	ingroup	Mucoromycota	125	7	7	7	49027	1617	1948	45017	4	441	0	0.03298182634058784
F44442	Umbelopsis vinacea	ingroup	Mucoromycota	125	0	0	0	49027	0	2778	46249	0	0	0	0.0
F1754192	Anaeromyces robustus	ingroup	Neocallimastigomycota	125	8	8	8	49027	1841	5307	41738	1	135	5	0.0375507373488078
F1754190	Neocallimastix californiae	ingroup	Neocallimastigomycota	125	0	0	0	49027	0	23888	25139	0	0	0	0.0
F2767002	Neocallimastix lanati (nom. inval.)	ingroup	Neocallimastigomycota	125	0	0	0	49027	0	24303	24724	0	0	0	0.0
F3108450	Neocallimastix sp. 'constans'	ingroup	Neocallimastigomycota	125	0	0	0	49027	0	22474	26553	0	0	0	0.0
F1754191	Piromyces finnis	ingroup	Neocallimastigomycota	125	8	8	8	49027	3175	2480	42692	0	679	1	0.06476023415668918
F73868	Piromyces sp. E2	ingroup	Neocallimastigomycota	125	0	0	0	49027	0	21757	27270	0	0	0	0.0
F278681	Olpidium bornovanus	ingroup	Olpidiomycota	125	8	4	4	49027	1537	38398	8777	2	310	3	0.03135007240908071
F1246581	Paramicrosporidium saccamoebae	ingroup	Rozellomycota	125	8	8	8	49027	2904	10996	34650	1	476	0	0.059232667713708775
F281847	Rozella allomycis	ingroup	Rozellomycota	125	8	7	7	49027	3051	4328	40598	2	1048	0	0.06223101556285312
F1907219	Piptocephalis cylindrospora	ingroup	Zoopagomycota	125	8	8	8	49027	2246	26808	19710	2	261	0	0.04581149162706264
F1286916	Piptocephalis tieghemiana	ingroup	Zoopagomycota	125	0	0	0	49027	0	5878	43149	0	0	0	0.0
F1851187	Syncephalis fuscata	ingroup	Zoopagomycota	125	0	0	0	49027	0	2075	46952	0	0	0	0.0
F1851185	Syncephalis plumigaleata	ingroup	Zoopagomycota	125	0	0	0	49027	0	4304	44723	0	0	0	0.0
F1712513	Syncephalis pseudoplumigaleata	ingroup	Zoopagomycota	125	8	8	8	49027	1956	21904	24891	3	271	2	0.0398963836253493
F78915	Thamnocephalis sphaerospora	ingroup	Zoopagomycota	125	6	6	6	49027	1541	14049	33243	1	190	3	0.03143166010565607
F2109901	Amoeboradix gromovi	ingroup	Sanchytriomycota	125	0	0	0	49027	0	13597	35430	0	0	0	0.0
F2020955	Sanchytrium tribonematis	ingroup	Sanchytriomycota	125	0	0	0	49027	0	18052	30975	0	0	0	0.0
O691883	Fonticula alba	outgroup	Nucleariida	125	6	5	5	49027	1098	9494	37806	0	627	2	0.022395822709935342
O81824	Monosiga brevicollis	outgroup	Choanoflagellatea	125	6	6	6	49027	1550	7187	40098	1	188	3	0.03161523242295062
O946362	Salpingoeca rosetta	outgroup	Choanoflagellatea	125	6	6	6	49027	1339	3893	43613	3	179	0	0.027311481428600567
O192875	Capsaspora owczarzaki	outgroup	Filasterea	125	6	5	5	49027	1655	4965	41468	0	939	0	0.03375690945805373
O72019	Sphaeroforma arctica	outgroup	Ichthyosporea	125	6	6	6	49027	1604	18927	28331	3	161	1	0.03271666632671793
O529818	Thecamonas trahens	outgroup	Apusomonadida	125	6	6	6	49027	1754	5693	41185	1	390	4	0.0357762049482938
O5755	Acanthamoeba castellanii	outgroup	Amoebozoa	125	6	6	6	49027	1433	10219	37248	0	127	0	0.029228792298121444
O44689	Dictyostelium discoideum	outgroup	Amoebozoa	125	6	6	6	49027	1388	2097	45352	2	178	10	0.028310930711648682
O5786	Dictyostelium purpureum	outgroup	Amoebozoa	125	6	6	6	49027	2027	3266	43355	2	366	11	0.04134456523956188
O133409	Polysphondylium violaceum	outgroup	Amoebozoa	125	6	6	6	49027	1502	1640	45612	1	272	0	0.03063618006404634
O1890364	Planoprotostelium fungivorum	outgroup	Amoebozoa	125	6	6	6	49027	1202	5384	42234	1	204	2	0.024517102820894608
O400682	Amphimedon queenslandica	outgroup	Metazoa	125	6	6	6	49027	2221	6044	40518	1	243	0	0.04530156852346666
O45351	Nematostella vectensis	outgroup	Metazoa	125	6	6	6	49027	1489	12783	34659	2	94	0	0.030371020050176434
O10228	Trichoplax adhaerens	outgroup	Metazoa	125	6	6	6	49027	1827	3149	43635	0	416	0	0.03726518041079405
O27923	Mnemiopsis leidyi	outgroup	Metazoa	125	0	0	0	49027	0	9777	39250	0	0	0	0.0
O7227	Drosophila melanogaster	outgroup	Metazoa	125	6	6	5	49027	3393	18731	26261	0	608	34	0.0692067636200461
O6239	Caenorhabditis elegans	outgroup	Metazoa	125	6	6	6	49027	1798	4724	42177	2	317	9	0.03667366961062272
O283909	Capitella teleta	outgroup	Metazoa	125	6	6	6	49027	1986	4714	41916	0	408	3	0.04050829134966447
O225164	Lottia gigantea	outgroup	Metazoa	125	6	6	6	49027	1694	2540	44635	0	155	3	0.03455238949966345
O2700040	Branchiostoma floridae	outgroup	Metazoa	125	0	0	0	49027	0	10065	38962	0	0	0	0.0
OFS5426470	Corallochytrium limacisporum	outgroup	Corallochytrea	125	0	0	0	49027	0	1816	47211	0	0	0	0.0
OFS5426494	Chromosphaera perkinsii	outgroup	Ichthyosporea	125	0	0	0	49027	0	1852	47175	0	0	0	0.0
OFS5426506	Pirum gemmata	outgroup	Ichthyosporea	125	0	0	0	49027	0	47803	1224	0	0	0	0.0
OFS5426458	Abeoforma whisleri	outgroup	Ichthyosporea	125	0	0	0	49027	0	47223	1804	0	0	0	0.0
OFS1403592	Creolimax fragrantissima	outgroup	Ichthyosporea	125	0	0	0	49027	0	1623	47404	0	0	0	0.0
