model_id	alphabet_model	rate_model	rsa_scale	controls	term	coefficient_baseline	marker_cluster_standard_error_baseline	t_statistic_baseline	p_value_conditional_cluster_t_baseline	ci95_lower_baseline	ci95_upper_baseline	bh_q_across_all_72_focal_tests_baseline	coefficient_sensitivity	marker_cluster_standard_error_sensitivity	t_statistic_sensitivity	p_value_conditional_cluster_t_sensitivity	ci95_lower_sensitivity	ci95_upper_sensitivity	bh_q_across_all_72_focal_tests_sensitivity	coefficient_change	coefficient_sign_changed
3di_af_empirical__gamma__tien2013__composition_adjusted	3di_af_empirical	gamma	tien2013	composition_adjusted	aa_log1p_rate	0.09529350764410725	0.020988146535230644	4.540348881410173	1.7734471634263192e-05	0.05358397675305198	0.13700303853516252	3.451032318018784e-05	0.09656984647807332	0.02122326542755988	4.5501879438717605	1.707657782603543e-05	0.05439306619526182	0.1387466267608848	3.323009739120408e-05	0.0012763388339660647	False
3di_af_empirical__gamma__tien2013__composition_adjusted	3di_af_empirical	gamma	tien2013	composition_adjusted	rsa_centered	-0.21648982492381358	0.03544459613096913	-6.107837260266006	2.675190457035766e-08	-0.2869285115779226	-0.14605113826970456	6.879061175234827e-08	-0.21964959312549834	0.035345532578195	-6.21435234112167	1.6724033544715657e-08	-0.28989141178520517	-0.1494077744657915	4.300465768641169e-08	-0.0031597682016847595	False
3di_af_empirical__gamma__tien2013__coverage_confidence	3di_af_empirical	gamma	tien2013	coverage_confidence	aa_by_rsa	-0.017922021234144797	0.04943310636466972	-0.36255098156149507	0.7178096196185353	-0.11615993249977409	0.0803158900314845	0.8910740105609404	-0.014314874567843548	0.04934303922791693	-0.29010929995055085	0.7724151349898607	-0.11237379632544964	0.08374404718976255	0.9117031101519667	0.003607146666301249	False
3di_af_empirical__gamma__tien2013__coverage_confidence	3di_af_empirical	gamma	tien2013	coverage_confidence	aa_log1p_rate	0.1942673308167359	0.012495508642639706	15.546972626133645	5.671053490378392e-27	0.16943513313530773	0.21909952849816405	3.010874704888168e-25	0.1946810610765301	0.012573203638571758	15.483807204020179	7.380099079571306e-27	0.16969446091713808	0.21966766123592213	3.266646796096368e-25	0.00041373025979421496	False
3di_af_empirical__gamma__tien2013__coverage_confidence	3di_af_empirical	gamma	tien2013	coverage_confidence	rsa_centered	-0.17203354860902215	0.034076033561146975	-5.048520342026322	2.3820956190590724e-06	-0.2397525047387363	-0.104314592479308	4.9003109877786635e-06	-0.1745503432011847	0.03398140521389087	-5.136642881673188	1.663815103281346e-06	-0.24208124537547107	-0.10701944102689834	3.422705355321626e-06	-0.002516794592162558	False
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_by_rsa	0.014339281355671899	0.041937000786798115	0.3419243409553967	0.7332230497348604	-0.06900169526934875	0.09768025798069256	0.8947806708628805	0.02051966555565877	0.041370844033900976	0.4959933990914981	0.6211356017671437	-0.061696193492423675	0.10273552460374122	0.813122969586079	0.00618038419998687	False
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate	0.09175433924397716	0.02267450801002973	4.046585672482552	0.0001113674387617898	0.04669351928561192	0.1368151592023424	0.00018647571141508992	0.09260111035023877	0.022776986860225036	4.06555576988746	0.00010401237172839219	0.047336635211520844	0.1378655854889567	0.0001741602503359125	0.0008467711062616068	False
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_centered	-0.23947984531469257	0.03274730060712912	-7.312964454314674	1.1450749292274898e-10	-0.30455822391181986	-0.1744014667175653	4.84972911202231e-10	-0.2447758111136118	0.03255554918793241	-7.518712392182422	4.405873773445056e-11	-0.30947312405880245	-0.18007849816842114	1.8660171275767297e-10	-0.005295965798919222	False
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_by_rsa	0.0011678082068195535	0.04255689208031793	0.027441106474963926	0.9781700473158058	-0.08340507210311011	0.08574068851674922	0.9781700473158058	0.006788398101776623	0.04209117123160252	0.16127843210691695	0.8722438016485774	-0.07685895988566033	0.09043575608921359	0.9518296537969212	0.005620589894957069	False
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate	0.2084306396345947	0.014355934149846244	14.518779304711916	4.395856914986982e-25	0.1799012371984216	0.23696004207076782	3.9562712234882836e-24	0.20885718930116356	0.014409710965711909	14.49419698966495	4.885627539676948e-25	0.18022091674385773	0.2374934618584694	4.397064785709254e-24	0.00042654966656885396	False
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_centered	-0.18629601660980555	0.03242134945270913	-5.746090762864241	1.289385531944804e-07	-0.250726635781324	-0.12186539743828713	2.901117446875809e-07	-0.19071696745154829	0.03213819228907239	-5.934277999711757	5.7152450757578935e-08	-0.25458487126161705	-0.12684906364147952	1.2859301420455262e-07	-0.004420950841742738	False
