model_id	alphabet_model	rate_model	rsa_scale	controls	term	coefficient_baseline	marker_cluster_standard_error_baseline	t_statistic_baseline	p_value_conditional_cluster_t_baseline	ci95_lower_baseline	ci95_upper_baseline	bh_q_across_all_72_focal_tests_baseline	coefficient_sensitivity	marker_cluster_standard_error_sensitivity	t_statistic_sensitivity	p_value_conditional_cluster_t_sensitivity	ci95_lower_sensitivity	ci95_upper_sensitivity	bh_q_across_all_72_focal_tests_sensitivity	coefficient_change	coefficient_sign_changed
3di_af__freerate__tien2013__coverage_confidence	3di_af	freerate	tien2013	coverage_confidence	aa_log1p_rate	0.16863299945088045	0.016478947893030116	10.233238222823978	1.293671012476716e-15	0.1357749105904994	0.2014910883112615	1.5524052149720592e-14	0.16759257042691045	0.016576158131323435	10.11045919682777	2.160670248651375e-15	0.13454064985659775	0.20064449099722315	2.5119294609345697e-14	-0.001040429023970002	False
3di_af__freerate__tien2013__coverage_confidence	3di_af	freerate	tien2013	coverage_confidence	rsa_centered	-0.20455239462845123	0.04299816220455441	-4.757235754759417	1.000768599695109e-05	-0.2902882949857729	-0.11881649427112954	2.668716265853624e-05	-0.20642067002164824	0.04315023696361054	-4.783766777358069	9.058427977357228e-06	-0.29245979883620665	-0.12038154120708985	2.4155807939619275e-05	-0.0018682753931970053	False
3di_af__gamma__miller1987__composition_adjusted	3di_af	gamma	miller1987	composition_adjusted	aa_by_rsa	0.045849659385486095	0.04562793012009295	1.0048595074291022	0.31837693938831707	-0.04512984926599687	0.13682916803696907	0.3757891743599808	0.047191388922508744	0.04535134884590496	1.0405729955873173	0.30160430974549596	-0.04323663233163679	0.13761941017665427	0.36192517169459515	0.0013417295370226484	False
3di_af__gamma__miller1987__composition_adjusted	3di_af	gamma	miller1987	composition_adjusted	aa_log1p_rate	0.06721998974963715	0.02561444118215403	2.6243004589329217	0.010623044429289295	0.016146244633409274	0.11829373486586503	0.018210933307353076	0.06043373110084093	0.02620430359433656	2.3062521346265523	0.024019497216813533	0.008183833739900268	0.1126836284617816	0.039304631809331234	-0.0067862586487962215	False
3di_af__gamma__miller1987__composition_adjusted	3di_af	gamma	miller1987	composition_adjusted	rsa_centered	-0.2023269885749791	0.03345760072999697	-6.0472653197029596	6.207255943744638e-08	-0.2690395496545835	-0.13561442749537472	3.192303056782957e-07	-0.20086108291260998	0.033041812763521104	-6.078997068053273	5.4507692901838495e-08	-0.2667445863340298	-0.13497757949119016	2.803252777808837e-07	0.0014659056623691213	False
3di_af__gamma__miller1987__coverage_confidence	3di_af	gamma	miller1987	coverage_confidence	aa_by_rsa	0.03624320505059377	0.04732346332306795	0.7658612135626794	0.44629755289215767	-0.058117100785923255	0.1306035108871108	0.48687005770053565	0.03684468178725096	0.04690339104839315	0.785544093160258	0.43474829100107737	-0.05667802372316243	0.13036738729766434	0.4671921933145906	0.0006014767366571902	False
3di_af__gamma__miller1987__coverage_confidence	3di_af	gamma	miller1987	coverage_confidence	aa_log1p_rate	0.16435251180522795	0.016276687617261153	10.09741758703625	2.281826213428656e-15	0.13189771848029505	0.19680730513016084	2.0536435920857903e-14	0.16250964587257063	0.016389820063572525	9.915279438226367	4.89565067145412e-15	0.12982927285662704	0.19519001888851423	3.916520537163296e-14	-0.0018428659326573116	False
3di_af__gamma__miller1987__coverage_confidence	3di_af	gamma	miller1987	coverage_confidence	rsa_centered	-0.17344790560292683	0.03546245997732352	-4.891028589495431	6.039549504167957e-06	-0.244158042482202	-0.10273776872365167	1.6724906319234344e-05	-0.17230263380745098	0.03523828491112086	-4.889643018723477	6.0714078091190605e-06	-0.24256577830023499	-0.10203948931466697	1.6813129317560474e-05	0.0011452717954758551	False
3di_af__gamma__tien2013__composition_adjusted	3di_af	gamma	tien2013	composition_adjusted	aa_by_rsa	0.05061575326100543	0.05313376607934973	0.952609931421313	0.3440196238190434	-0.0553299672215748	0.15656147374358567	0.3870220767964238	0.05194711981597457	0.052752669274367274	0.9847296929335835	0.32810074890675667	-0.053238715219803744	0.15713295485175288	0.37497228446486475	0.0013313665549691406	False
3di_af__gamma__tien2013__composition_adjusted	3di_af	gamma	tien2013	composition_adjusted	aa_log1p_rate	0.06981165188417392	0.025308563958435514	2.758420114188471	0.0073809042405990535	0.019347808629554604	0.12027549513879324	0.013626284751875177	0.06309342477076947	0.025878076548588917	2.4381033363242692	0.017269362817447786	0.011494005664109193	0.11469284387742976	0.031084853071406016	-0.006718227113404446	False
3di_af__gamma__tien2013__composition_adjusted	3di_af	gamma	tien2013	composition_adjusted	rsa_centered	-0.23751213854060432	0.03898872282064702	-6.091816334512668	5.171700896035011e-08	-0.31525344382960485	-0.15977083325160382	2.8643266501116986e-07	-0.23553750926849334	0.038500063138133145	-6.117847350624228	4.647789715770014e-08	-0.31230445482441177	-0.15877056371257492	2.574160457964931e-07	0.001974629272110978	False
3di_af__gamma__tien2013__coverage_confidence	3di_af	gamma	tien2013	coverage_confidence	aa_by_rsa	0.037201321488296864	0.05493147882144996	0.6772313851082828	0.5004599186434299	-0.0723289363936857	0.14673157937027942	0.5222190455409703	0.03763944097880312	0.05439023657605525	0.6920256896873566	0.4911781948126117	-0.07081161051757678	0.14609049247518302	0.5106296819847622	0.00043811949050625437	False
3di_af__gamma__tien2013__coverage_confidence	3di_af	gamma	tien2013	coverage_confidence	aa_log1p_rate	0.16692944454009828	0.015525463314122419	10.75197829286385	1.5033665257832132e-16	0.13597254993217334	0.19788633914802323	4.767333177767486e-15	0.16510662801548817	0.015652048412101813	10.548563591704164	3.4859905387625616e-16	0.1338973298909791	0.19631592613999724	8.366377293030148e-15	-0.0018228165246101102	False
3di_af__gamma__tien2013__coverage_confidence	3di_af	gamma	tien2013	coverage_confidence	rsa_centered	-0.20644713045030635	0.04078083412749793	-5.0623567385813235	3.1361513089906644e-06	-0.2877618041940434	-0.1251324567065693	9.817517141188168e-06	-0.2047396445248386	0.040490738761133016	-5.056456137603688	3.2082337338914657e-06	-0.28547588453676953	-0.12400340451290763	9.456312543457387e-06	0.0017074859254677666	False
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	aa_by_rsa	0.06636609286415168	0.046284007937492586	1.4338882007318883	0.15599372037939707	-0.02592159780012593	0.1586537835284293	0.2202264287709135	0.06859385519522533	0.04663324972292939	1.4709216192904093	0.14573058677362233	-0.02439020381089857	0.16157791420134923	0.20573729897452564	0.002227762331073649	False
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	aa_log1p_rate	0.05374616632781796	0.025376982870019812	2.1179100211835387	0.03768496997357083	0.003145899638209916	0.104346433017426	0.056527454960356244	0.04849849283180466	0.025660963244631928	1.889971641729005	0.06284412586068255	-0.00266801464235953	0.09966500030596884	0.09426618879102383	-0.005247673496013301	False
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	rsa_centered	-0.1856780081213637	0.034765149700648694	-5.340923589289163	1.0602146916455785e-06	-0.2549977477991325	-0.11635826844359493	4.490321046969509e-06	-0.18809787191946697	0.03495925808531015	-5.380488094468617	9.072540764813836e-07	-0.2578046527234747	-0.11839109111545926	3.842487853332919e-06	-0.0024198637981032722	False
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	aa_by_rsa	0.05344222104015782	0.04689391354339246	1.1396408830477756	0.25826615266350234	-0.040061586862015705	0.14694602894233133	0.32060625847883045	0.054556533749059805	0.04711365897653478	1.157977005696628	0.2507539116412385	-0.03938543410214222	0.14849850160026185	0.3112807178994685	0.001114312708901985	False
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	aa_log1p_rate	0.1680630002584342	0.01672271522799223	10.049982790899458	2.782999224431304e-15	0.13471885313720805	0.20140714737966037	2.2263993795450432e-14	0.16748500019885124	0.016767245042173664	9.98882045187424	3.595955110393806e-15	0.13405206314996662	0.20091793724773585	3.2363595993544256e-14	-0.0005780000595829726	False
