model_id	alphabet_model	rate_model	rsa_scale	controls	contrast	baseline_mean_rsa	baseline_mean_aa_log1p_rate	baseline_estimate	sensitivity_estimate	sensitivity_minus_baseline	paired_draws	excluded_singular_draws	percentile_lower	percentile_upper
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_at_RSA_025	0.2641317052464556	0.6161796552545296	0.2092366008613875	0.2098620083982183	0.0006254075368307965	2000	0	-0.0007253382765426905	0.002017486071633377
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_at_aa_log_rate_0	0.2641317052464556	0.6161796552545296	-0.22176641307764025	-0.22723489537128017	-0.005468482293639915	2000	0	-0.013481428579055692	0.0006915108157152948
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	interaction	0.2641317052464556	0.6161796552545296	-0.003626832218604161	0.0035667634805117802	0.007193595699115941	2000	0	-0.001038407175171243	0.018043554898259637
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_at_baseline_mean_RSA	0.2641317052464556	0.6161796552545296	0.20918534753749585	0.20991241284840872	0.0007270653109128777	2000	0	-0.0006337867754569417	0.002196071558336888
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_at_baseline_mean_aa_log_rate	0.2641317052464556	0.6161796552545296	-0.22400119330376578	-0.22503712827948397	-0.001035934975718189	2000	0	-0.0027237995843515357	0.0006221053151296654
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_at_RSA_025	0.2641317052464556	0.6161796552545296	0.09495169896355227	0.09600101217787851	0.0010493132143262474	2000	0	-0.005462124743263028	0.007025283104818385
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_at_aa_log_rate_0	0.2641317052464556	0.6161796552545296	-0.27811280160715995	-0.2845754018854591	-0.0064626002782991465	2000	0	-0.014487408962292394	-0.0003069168119177292
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	interaction	0.2641317052464556	0.6161796552545296	0.012369291976408877	0.020209030888398587	0.00783973891198971	2000	0	-0.00040598858238074235	0.018738281548328267
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_at_baseline_mean_RSA	0.2641317052464556	0.6161796552545296	0.09512649815187023	0.09628660024570988	0.0011601020938396545	2000	0	-0.005296330988641304	0.007263784052203896
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_at_baseline_mean_aa_log_rate	0.2641317052464556	0.6161796552545296	-0.2704910955413937	-0.27212300819961754	-0.001631912658223822	2000	0	-0.0034275808886352816	2.0595392710090387e-05
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_at_RSA_025	0.30877860698116194	0.6161796552545296	0.2077654385946301	0.2081959708682924	0.0004305322736622985	2000	0	-0.0008499301141337061	0.0016993044382517374
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_at_aa_log_rate_0	0.30877860698116194	0.6161796552545296	-0.18872830114980385	-0.19317871910522777	-0.004450417955423919	2000	0	-0.01117306979200278	0.0007263399240773452
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	interaction	0.30877860698116194	0.6161796552545296	0.005097344624097062	0.010749926608771377	0.005652581984674315	2000	0	-0.001302162801490017	0.014673095858142006
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_at_baseline_mean_RSA	0.30877860698116194	0.6161796552545296	0.20806505341093742	0.2088278365795057	0.0007627831685682873	2000	0	-0.000600572987666765	0.0022444078843047353
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_at_baseline_mean_aa_log_rate	0.30877860698116194	0.6161796552545296	-0.1855874210966142	-0.18655483303342352	-0.0009674119368093259	2000	0	-0.002409328082040404	0.00040815479147033766
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_at_RSA_025	0.30877860698116194	0.6161796552545296	0.09364736100418022	0.09448215651187394	0.0008347955076937197	2000	0	-0.005698843866597987	0.00676489339902346
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_at_aa_log_rate_0	0.30877860698116194	0.6161796552545296	-0.2412797279510111	-0.24661834932022159	-0.005338621369210483	2000	0	-0.012092327733052969	-0.00014061586736132192
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	interaction	0.30877860698116194	0.6161796552545296	0.0174536149365955	0.023666786547139988	0.00621317161054449	2000	0	-0.0008464550017444681	0.01540379436112007
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_at_baseline_mean_RSA	0.30877860698116194	0.6161796552545296	0.0946732601769389	0.09587325725683533	0.001199997079896431	2000	0	-0.005273153796217077	0.00734790061472419
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_at_baseline_mean_aa_log_rate	0.30877860698116194	0.6161796552545296	-0.23052516551643437	-0.23203535694462232	-0.0015101914281879514	2000	0	-0.003043758103107049	-8.604390064666073e-05
