model_id	alphabet_model	rate_model	rsa_scale	controls	contrast	point_estimate	bootstrap_percentile_lower	bootstrap_percentile_upper	bootstrap_estimable_draws	bootstrap_singular_draws	loo_minimum	loo_maximum	loo_sign_reversals	most_influential_marker	largest_absolute_loo_change	observed_mean_log1p_aa_rate	observed_mean_rsa
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.16172019087484218	0.13326276585840527	0.19322479280513483	2000	0	0.15486511849716442	0.1652827562974598	0	649304at2759	0.006855072377677768	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.1420533968174359	-0.20819645447059806	-0.07781706970086126	2000	0	-0.15954621805860938	-0.12966203665983114	0	649304at2759	0.01749282124117349	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	interaction	0.06157314731479843	-0.024818666511765657	0.1572526618122404	2000	0	0.04329189919840981	0.08063984037689653	0	649304at2759	0.0190666930620981	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.16550008050068793	0.13733388505033103	0.19504154134438242	2000	0	0.15981548581413976	0.16880955147344948	0	649304at2759	0.005684594686548167	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.10477013745129515	-0.14719673000575811	-0.06468847453625623	2000	0	-0.11088172363806398	-0.09837194904898862	0	539632at2759	0.006398188402306534	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.05687144390306576	0.008827035823521664	0.1060334624154961	2000	0	0.04851495165942458	0.06417457750995932	0	4970387at2759	0.008356492243641184	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.16766613025707244	-0.2307507401711967	-0.10694271842740058	2000	0	-0.1819669178968825	-0.15719241203975526	0	649304at2759	0.014300787639810048	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	interaction	0.06983480453286717	-0.014974756913264237	0.16250590356281053	2000	0	0.05454211921594799	0.08843385144068786	0	649304at2759	0.018599046907820688	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.06115850514142002	0.013556468644894036	0.11005033859320563	2000	0	0.05292834546224	0.06850194020476758	0	4970387at2759	0.008230159679180026	0.6055116717605261	0.31138860510931327
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.12538034101730647	-0.16755037654866817	-0.08565262027943843	2000	0	-0.13272133926491045	-0.11973139731474174	0	5013067at2759	0.00734099824760398	0.6055116717605261	0.31138860510931327
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.17127999238178362	0.1404225221706329	0.20432983934234317	2000	0	0.16468119650430754	0.17481595704552472	0	649304at2759	0.006598795877476082	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.1859663131969056	-0.2676305741906647	-0.10498688521449308	2000	0	-0.20753145804475975	-0.1718754668850053	0	649304at2759	0.021565144847854156	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	interaction	0.05440375445088595	-0.054029633234142053	0.16121052987221993	2000	0	0.03535563046265726	0.08031757637398088	0	649304at2759	0.025913821923094923	0.6170911942014549	0.2663334771396619
